Accounts,On/Off,Wine,Date,Address,Lat,Lon
Succotash,on,Five Forks,1/22,"915 F St. NW, Washington, DC 20004",38.897644,-77.02474
Town Duck,on,Five Forks,1/22,"100 Main St, Warrenton, VA 20186",38.7122701,-77.7930779
Vino Market,off,Five Forks,1/22,"3730 Winterfield Rd., Midlothian, VA 23113",37.5535346,-77.6685934
Whole Foods - Arlington,on/off,Five Forks,1/22,"2700 Wilson Blvd., Arlington, VA 22201",38.8890982,-77.0910708
Whole Foods - Fair Lakes,on/off,Five Forks,1/22,"4501 Market Commons Drive, Fairfax, VA 22033",38.8578497,-77.377751
Whole Foods - Glover Park,on/off,Five Forks,1/22,"2323 Wisconsin Ave NW, Washington, DC 20007",38.9208932,-77.0711068
Whole Foods - Old Town,on/off,Five Forks,1/22,"1700 Duke Street, Alexandria, VA 22314",38.8041416,-77.0600615
Whole Foods - P Street,on/off,Five Forks,1/22,"1440 P Street NW, Washington, DC 20005",38.9092854,-77.0335078
Whole Foods - Short Pump,on/off,Five Forks,1/22,"11173 West Broad St., Richmond, VA 23060",37.6475262,-77.5994359
Whole Foods - South Capitol Hill,on/off,Five Forks,1/22,"101 H St. SE, Washington, DC 20003",38.8802819,-77.005121
Whole Foods - Tenley,on/off,Five Forks,1/22,"4530 40th Street NW, Washington, DC 20016",38.9490789,-77.0792007
Whole Foods - Vienna,on/off,Five Forks,1/22,"143 Maple Ave East, Vienna, VA 22180",38.9022469,-77.2626957
City Vino,Off,Five Forks,11/21,"810 Caroline St Ste 101, Fredericksburg, VA 22407",38.3020808,-77.4587685
Department of Beer & Wine,off,Five Forks,11/21,"2724 Richmond Hwy, Alexandria, VA 22301",38.8306436,-77.0511929
Ivy Inn,on,Five Forks,11/21,"2244 Old Ivy Rd., Charlottesville, VA 22903",38.0459524,-78.5162784
J Emerson,off,Five Forks,11/21,"5716 Grove Ave, Richmond, VA 23226",37.5733362,-77.5180274
Pendulum Fine Meats,off,Five Forks,11/21,"820 Shirley Avenue, Norfolk, VA 23517",36.8683635,-76.2987524
Second Bottle Wine,off,Five Forks,11/21,"324 N 27th St Apt. A, Richmond, VA 23223",37.5314274,-77.4164175
Whole Foods - Arlington,on/off,Five Forks,11/21,"2700 Wilson Blvd., Arlington, VA 22201",38.8890982,-77.0910708
Whole Foods - Charlottesville,on/off,Five Forks,11/21,"1797 Hydraulic Road, Charlottesville, VA 22901",38.059773,-78.4891351
Whole Foods - Florida Ave,on/off,Five Forks,11/21,"FAV - BU# 10651, Washington, DC 20001",38.912068,-77.0190228
Whole Foods - Foggy Bottom,on/off,Five Forks,11/21,"2201 I Street NW, Washington, DC 20037",38.9010776,-77.0490824
Whole Foods - H Street,on/off,Five Forks,11/21,"600-A H Street, NE, Washington, DC 20002",38.8995727,-77.0201171
Whole Foods - Old Town,on/off,Five Forks,11/21,"1700 Duke Street, Alexandria, VA 22314",38.8041416,-77.0600615
Whole Foods - P Street,on/off,Five Forks,11/21,"1440 P Street NW, Washington, DC 20005",38.9092854,-77.0335078
Whole Foods - Short Pump,on/off,Five Forks,11/21,"11173 West Broad St., Richmond, VA 23060",37.6475262,-77.5994359
Whole Foods - South Capitol Hill,on/off,Five Forks,11/21,"101 H St. SE, Washington, DC 20003",38.8802819,-77.005121
Whole Foods - South Capitol Hill,on/off,Five Forks,11/21,"101 H St. SE, Washington, DC 20003",38.8802819,-77.005121
Whole Foods - Springfield,on/off,Five Forks,11/21,"8402 Old Keene Mill Road, Springfield, VA 22152",38.7796321,-77.2342061
Whole Foods - Vienna,on/off,Five Forks,11/21,"143 Maple Ave East, Vienna, VA 22180",38.9022469,-77.2626957
Wine Seller - Williamsburg,off,Five Forks,11/21,"4680 Monticello Ave Suite 15, Williamsburg, VA 23188",37.2722283,-76.7577749
Capital One Hall,on,Five Forks,12/21,"7750 Capital One Tower Rd, Tysons, VA 22102",38.9254757,-77.2112568
Department of Beer & Wine,off,Five Forks,12/21,"2724 Richmond Hwy, Alexandria, VA 22301",38.8306436,-77.0511929
Ellwood Thompson,off,Five Forks,12/21,"4 N Thompson St, Richmond, VA 23221",37.5574138,-77.4884332
Ellwood Thompson,off,Five Forks,12/21,"4 N Thompson St, Richmond, VA 23221",37.5574138,-77.4884332
Ivy Inn,on,Five Forks,12/21,"2244 Old Ivy Rd., Charlottesville, VA 22903",38.0459524,-78.5162784
J Emerson,off,Five Forks,12/21,"5716 Grove Ave, Richmond, VA 23226",37.5733362,-77.5180274
Market Street Wine Shop,off,Five Forks,12/21,"311 East Market St, Charlottesville, VA 22902",38.0310819,-78.4790515
Market Street Wine Shop,off,Five Forks,12/21,"311 East Market St, Charlottesville, VA 22902",38.0310819,-78.4790515
Norm's Beer & Wine,off,Five Forks,12/21,"136 Branch Rd SE, Vienna, VA 22180",38.9062317,-77.257151
Norm's Beer & Wine,off,Five Forks,12/21,"136 Branch Rd SE, Vienna, VA 22180",38.9062317,-77.257151
Second Bottle Wine,off,Five Forks,12/21,"324 N 27th St Apt. A, Richmond, VA 23223",37.5314274,-77.4164175
Second Bottle Wine,off,Five Forks,12/21,"324 N 27th St Apt. A, Richmond, VA 23223",37.5314274,-77.4164175
Whole Foods - Ashburn,on/off,Five Forks,12/21,"19800 Belmont Chase Dr, Ashburn, VA 20147",39.0686101,-77.4843579
Whole Foods - Charlottesville,on/off,Five Forks,12/21,"1797 Hydraulic Road, Charlottesville, VA 22901",38.059773,-78.4891351
Whole Foods - Charlottesville,on/off,Five Forks,12/21,"1797 Hydraulic Road, Charlottesville, VA 22901",38.059773,-78.4891351
Whole Foods - Charlottesville,on/off,Five Forks,12/21,"1797 Hydraulic Road, Charlottesville, VA 22901",38.059773,-78.4891351
Whole Foods - Foggy Bottom,on/off,Five Forks,12/21,"2201 I Street NW, Washington, DC 20037",38.9010776,-77.0490824
Whole Foods - Old Town,on/off,Five Forks,12/21,"1700 Duke Street, Alexandria, VA 22314",38.8041416,-77.0600615
Whole Foods - Tenley,on/off,Five Forks,12/21,"4530 40th Street NW, Washington, DC 20016",38.9490789,-77.0792007
Whole Foods - Tysons,on/off,Five Forks,12/21,"7511 Leesburg Pike, Falls Church, VA 22043",38.9026076,-77.2050359
Whole Foods - Vienna,on/off,Five Forks,12/21,"143 Maple Ave East, Vienna, VA 22180",38.9022469,-77.2626957
Whole Foods - West Broad,on/off,Five Forks,12/21,"2024 W Broad Street, Richmond, VA 23220",37.5581958,-77.4612166
Wine Gourmet,off,Five Forks,12/21,"3524 Electric Road, Roanoke, VA 24014",37.2265303,-79.9974824
Wine Seller - Williamsburg,off,Five Forks,12/21,"4680 Monticello Ave Suite 15, Williamsburg, VA 23188",37.2722283,-76.7577749
Westside Produce & Provisions,off,Five Forks,2/22,"5015 Colley Ave., Norfolk, VA 23508",36.8890972,-76.2954949
Kindred Fare,on,Five Forks,5/22,"512 Hamilton St, Geneva, NY 14456",42.857025,-77.0069766
Norm's Beer & Wine,off,Five Forks,5/22,"136 Branch Rd SE, Vienna, VA 22180",38.9062317,-77.257151
Taste - Bayville Farms,On/Off,Five Forks,5/22,"4097 Shore Drive, Virginia Beach, VA 23455",36.9059328,-76.1160943
Taste - Ghent,off,Five Forks,5/22,"407 W 21st Street, Norfolk, VA 23517",36.8703185,-76.2944544
Taste - Harbour View,off,Five Forks,5/22,"5911 Harbour View Blvd Suite 100, Suffolk, VA 23435",36.8775444,-76.4384889
Taste - Oceanfront,off,Five Forks,5/22,"3603 Pacific Avenue, Virginia Beach, VA 23451",36.8641917,-75.9803595
Taste - Town Center,off,Five Forks,5/22,"4513 Commerce Street, Virgina Beach, VA 23462",36.8416311,-76.1345806
Whole Foods - Short Pump,on/off,Five Forks,5/22,"11173 West Broad St., Richmond, VA 23060",37.6475262,-77.5994359
Red Fox Inn,on,Five Forks,5/22,"2 E. Washington St., Middleburg, VA 20117",38.9692453,-77.7354394
Whole Foods - South Capitol Hill,on/off,Five Forks,5/22,"101 H St. SE, Washington, DC 20003",38.8802819,-77.005121
Whole Foods - Tenley,on/off,Five Forks,5/22,"4530 40th Street NW, Washington, DC 20016",38.9490789,-77.0792007
Whole Foods - Tysons,on/off,Five Forks,5/22,"7511 Leesburg Pike, Falls Church, VA 22043",38.9026076,-77.2050359
Whole Foods - Vienna,on/off,Five Forks,5/22,"143 Maple Ave East, Vienna, VA 22180",38.9022469,-77.2626957
Barrel Thief,Off,Foothills,1/22,"5805 Patterson Ave, Richmond, VA 23226",37.5794435,-77.5149812
Bingo Beer Co.,on,Foothills,1/22,"2900 W Broad Street, Richmond, VA 23230",37.5637961,-77.4716025
Bottleworks,off,Foothills,1/22,"3078 Stony Point Rd., Richmond, VA 23235",37.537796,-77.5651916
Caboose,on,Foothills,1/22,"108 S. Railroad Ave., Ashland, VA 23005",37.758286,-77.4816338
Capital Ale House - Fairfax,on,Foothills,1/22,"4069 Chain Bridge Rd, Fairfax, VA 22030",38.8442986,-77.3073582
Capital One Hall,on,Foothills,1/22,"7750 Capital One Tower Rd, Tysons, VA 22102",38.9254757,-77.2112568
Chain Bridge Cellars,off,Foothills,1/22,"1351 Chain Bridge Rd, McLean, VA 22101",38.9385421,-77.1746454
City Vino,off,Foothills,1/22,"810 Caroline St Ste 101, Fredericksburg, VA 22407",38.3020808,-77.4587685
Dominion Wine and Beer,off,Foothills,1/22,"107 Rowell Ct., Falls Church, VA 22046",38.889851,-77.1836308
Ellwood Thompson,off,Foothills,1/22,"4 N Thompson St, Richmond, VA 23221",37.5574138,-77.4884332
Fat Canary,on,Foothills,1/22,"The Cheese Shop of VA, Inc. 410 W Duke of Gloucester St, Williamsburg, VA 23185",37.2706994,-76.7061859
Fat Canary,on,Foothills,1/22,"The Cheese Shop of VA, Inc. 410 W Duke of Gloucester St, Williamsburg, VA 23185",37.2706994,-76.7061859
Foods of All Nations,off,Foothills,1/22,"2121 Ivy Rd, Charlottesville, VA 22903",38.0432978,-78.5119067
Friendly City Food Co-op,off,Foothills,1/22,"150 E Wolfe St, Harrisonburg, VA 22802",38.4516609,-78.8665291
Friendly City Food Co-op,off,Foothills,1/22,"150 E Wolfe St, Harrisonburg, VA 22802",38.4516609,-78.8665291
In Vino Veritas,off,Foothills,1/22,"3015 Louisa Rd, Keswick, VA 22947",38.0134664,-78.3951928
Jefferson Hotel,on,Foothills,1/22,"101 W Franklin St, Richmond, VA 23220",37.5442549,-77.4454117
Market Street Wine Shop,off,Foothills,1/22,"311 East Market St, Charlottesville, VA 22902",38.0310819,-78.4790515
Middleburg Tennis Club,on,Foothills,1/22,"1777 Zulla Road, Middleburg, VA 20117",38.9580633,-77.7638489
Mona Lisa,off,Foothills,1/22,"921 Preston Ave, Charlottesville, VA 22903",38.038434,-78.489901
NRG - Rustico - Alexandria,on,Foothills,1/22,"827 Slaters Lane, Alexandria, VA 22314",38.8216366,-77.0471365
Organic Butcher of McLean,off,Foothills,1/22,"6712 Old Dominion Drive, McLean, VA 22101",38.9335412,-77.1758584
Organic Butcher of McLean,off,Foothills,1/22,"6712 Old Dominion Drive, McLean, VA 22101",38.9335412,-77.1758584
Outpost,off,Foothills,1/22,"4813 Forest Hill Ave., Richmond, VA 23225",37.5211852,-77.4878087
Prosperity Kitchen & Pantry,on,Foothills,1/22,"532 Virginia Beach Blvd Ste B, Virginia Beach, VA 23451",36.8444829,-75.9806406
Rio Hill Wine & Beer,off,Foothills,1/22,"1908 Rio Hill Center, Charlottesville, VA 22901",38.0877905,-78.4749043
Roanoke Natural Foods Co-op,off,Foothills,1/22,"1319 Grandin Rd SW, Roanoke, VA 24015",37.2652232,-79.9776246
Roosevelt,on,Foothills,1/22,"623 N. 25th St., Richmond, VA 23223",37.534897,-77.4154189
Second Bottle Wine,off,Foothills,1/22,"324 N 27th St Apt. A, Richmond, VA 23223",37.5314274,-77.4164175
Taste - Harbour View,off,Foothills,1/22,"5911 Harbour View Blvd Suite 100, Suffolk, VA 23435",36.8775444,-76.4384889
Thornton River Grille,on,Foothills,1/22,"Thornton River Grille, Sperryville, VA 22740",38.657256,-78.22669
Thornton River Grille,on,Foothills,1/22,"Thornton River Grille, Sperryville, VA 22740",38.657256,-78.22669
Town Duck,on,Foothills,1/22,"100 Main St, Warrenton, VA 20186",38.7122701,-77.7930779
Unwined - King St,off,Foothills,1/22,"Bradlee Shopping Center, Alexandria, VA 22302",38.8286279,-77.091689
Vino Market,off,Foothills,1/22,"3730 Winterfield Rd., Midlothian, VA 23113",37.5535346,-77.6685934
Whole Foods - Ashburn,on/off,Foothills,1/22,"19800 Belmont Chase Dr, Ashburn, VA 20147",39.0686101,-77.4843579
Whole Foods - Fair Lakes,on/off,Foothills,1/22,"4501 Market Commons Drive, Fairfax, VA 22033",38.8578497,-77.377751
Whole Foods - Glover Park,on/off,Foothills,1/22,"2323 Wisconsin Ave NW, Washington, DC 20007",38.9208932,-77.0711068
Whole Foods - H Street,on/off,Foothills,1/22,"600-A H Street, NE, Washington, DC 20002",38.8995727,-77.0201171
Whole Foods - Old Town,on/off,Foothills,1/22,"1700 Duke Street, Alexandria, VA 22314",38.8041416,-77.0600615
Whole Foods - South Capitol Hill,on/off,Foothills,1/22,"101 H St. SE, Washington, DC 20003",38.8802819,-77.005121
Whole Foods - Tenley,on/off,Foothills,1/22,"4530 40th Street NW, Washington, DC 20016",38.9490789,-77.0792007
Whole Foods - Tenley,on/off,Foothills,1/22,"4530 40th Street NW, Washington, DC 20016",38.9490789,-77.0792007
Wine Warehouse,off,Foothills,1/22,"1804 Hydraulic Rd, Charlottesville, VA 22902",38.0607943,-78.4914214
Wool Factory,on/off,Foothills,1/22,"1837 Broadway Street, Charlottesville, VA 22902",38.0197143,-78.4557898
Wool Factory,on/off,Foothills,1/22,"1837 Broadway Street, Charlottesville, VA 22902",38.0197143,-78.4557898
Aberdeen Barn,on,Foothills,11/21,"2018 Holiday Drive, Charlottesville, VA 22901",38.0587447,-78.4931749
Amber Ox Kitchen & Brewery,on,Foothills,11/21,"521 Prince George St., Williamsburg, VA 23185",37.272864,-76.708414
Amber Ox Kitchen & Brewery,on,Foothills,11/21,"521 Prince George St., Williamsburg, VA 23185",37.272864,-76.708414
Arrowine,Off,Foothills,11/21,"4508 Lee Hwy, Arlington, VA 22207",38.8983733,-77.1183586
Barrel Thief,on/off,Foothills,11/21,"5805 Patterson Ave, Richmond, VA 23226",37.5794435,-77.5149812
Barrel Thief,on/off,Foothills,11/21,"5805 Patterson Ave, Richmond, VA 23226",37.5794435,-77.5149812
Bassin's MacArthur Beverages,off,Foothills,11/21,"Shop: 4877 MacArthur Blvd NW, Washington, DC 20007",38.9178153,-77.0963369
Caboose,on/off,Foothills,11/21,"108 S. Railroad Ave., Ashland, VA 23005",37.758286,-77.4816338
City Vino,Off,Foothills,11/21,"810 Caroline St Ste 101, Fredericksburg, VA 22407",38.3020808,-77.4587685
Corks & Kegs,off,Foothills,11/21,"7110 Patterson Ave, Suite A, Richmond, VA 23229",37.5924087,-77.5329934
Corks & Kegs,off,Foothills,11/21,"7110 Patterson Ave, Suite A, Richmond, VA 23229",37.5924087,-77.5329934
Department of Beer & Wine,off,Foothills,11/21,"2724 Richmond Hwy, Alexandria, VA 22301",38.8306436,-77.0511929
Department of Beer & Wine,off,Foothills,11/21,"2724 Richmond Hwy, Alexandria, VA 22301",38.8306436,-77.0511929
Dominion Wine and Beer,on/off,Foothills,11/21,"107 Rowell Ct., Falls Church, VA 22046",38.889851,-77.1836308
Fat Canary,on,Foothills,11/21,"The Cheese Shop of VA, Inc., Williamsburg, VA 23185",37.2706994,-76.7061859
Fat Canary,on,Foothills,11/21,"The Cheese Shop of VA, Inc., Williamsburg, VA 23185",37.2706994,-76.7061859
Foods of All Nations,off,Foothills,11/21,"2121 Ivy Rd, Charlottesville, VA 22903",38.0432978,-78.5119067
Foods of All Nations,off,Foothills,11/21,"2121 Ivy Rd, Charlottesville, VA 22903",38.0432978,-78.5119067
Friendly City Food Co-op,off,Foothills,11/21,"150 E Wolfe St, Harrisonburg, VA 22802",38.4516609,-78.8665291
Greenwood,off,Foothills,11/21,"6701 Rockfish Gap TPK, Crozet, VA 22932",38.0413202,-78.732343
J Emerson,off,Foothills,11/21,"5716 Grove Ave, Richmond, VA 23226",37.5733362,-77.5180274
J Emerson,off,Foothills,11/21,"5716 Grove Ave, Richmond, VA 23226",37.5733362,-77.5180274
Jefferson Hotel,on,Foothills,11/21,"101 W Franklin St, Richmond, VA 23220",37.5442549,-77.4454117
Jefferson Hotel,on,Foothills,11/21,"101 W Franklin St, Richmond, VA 23220",37.5442549,-77.4454117
Jefferson Hotel,on,Foothills,11/21,"101 W Franklin St, Richmond, VA 23220",37.5442549,-77.4454117
Libbie Market,off,Foothills,11/21,"400 Libbie Ave., Richmond, VA 23226",37.5746309,-77.5183971
Market Street Wine Shop,off,Foothills,11/21,"311 East Market St, Charlottesville, VA 22902",38.0310819,-78.4790515
Market Street Wine Shop,off,Foothills,11/21,"311 East Market St, Charlottesville, VA 22902",38.0310819,-78.4790515
NRG - Planet Wine,off,Foothills,11/21,"2000-2004 Mount Vernon Ave, Alexandria, VA 22301",38.8239957,-77.0584135
NRG - Red Apron Mosaic,on,Foothills,11/21,"8298 Glass Alley Ste 110, Fairfax, VA 22031",38.8735482,-77.2308105
NRG - Red Apron Mosaic,on,Foothills,11/21,"8298 Glass Alley Ste 110, Fairfax, VA 22031",38.8735482,-77.2308105
NRG - Rustico - Alexandria,on,Foothills,11/21,"827 Slaters Lane, Alexandria, VA 22314",38.8216366,-77.0471365
NRG - Rustico - Alexandria,on,Foothills,11/21,"827 Slaters Lane, Alexandria, VA 22314",38.8216366,-77.0471365
NRG - Rustico - Ballston,on,Foothills,11/21,"4075 Wilson Blvd., Arlington, VA 22203",38.8803079,-77.1085112
NRG - Rustico - Ballston,on,Foothills,11/21,"4075 Wilson Blvd., Arlington, VA 22203",38.8803079,-77.1085112
Omni - Homestead Resort,on,Foothills,11/21,"7696 Sam Snead Highway, Hot Springs, VA 24445",37.9970692,-79.8305868
Organic Butcher of McLean,off,Foothills,11/21,"6712 Old Dominion Drive, McLean, VA 22101",38.9335412,-77.1758584
Outpost,off,Foothills,11/21,"4813 Forest Hill Ave., Richmond, VA 23225",37.5211852,-77.4878087
Patty O's Cafe,on,Foothills,11/21,"Inn at Little Washington, Washington, VA 22747",38.7138077,-78.1595479
Pendulum Fine Meats,off,Foothills,11/21,"820 Shirley Avenue, Norfolk, VA 23517",36.8683635,-76.2987524
Quirk Hotel - Charlottesville,On,Foothills,11/21,"499 W Main Street, Charlottesville, VA 22902",38.03121,-78.48776
Rhett's Bar and Grill,on,Foothills,11/21,"134 Wood Ridge Terrace Ste.100, Zion Crossroads, VA 22942",37.9804992,-78.2134246
Roanoke Natural Foods Co-op,off,Foothills,11/21,"1319 Grandin Rd SW, Roanoke, VA 24015",37.2652232,-79.9776246
Roanoke Natural Foods Co-op,off,Foothills,11/21,"1319 Grandin Rd SW, Roanoke, VA 24015",37.2652232,-79.9776246
Roosevelt,on,Foothills,11/21,"623 N. 25th St., Richmond, VA 23223",37.534897,-77.4154189
Roosevelt,on,Foothills,11/21,"623 N. 25th St., Richmond, VA 23223",37.534897,-77.4154189
Roosevelt,on,Foothills,11/21,"623 N. 25th St., Richmond, VA 23223",37.534897,-77.4154189
Second Bottle Wine,off,Foothills,11/21,"324 N 27th St Apt. A, Richmond, VA 23223",37.5314274,-77.4164175
Tail Up Goat,on,Foothills,11/21,"1827 Adams Mill Rd. NW, Washington, DC 20009",38.923447,-77.043176
Thornton River Grille,on,Foothills,11/21,"Thornton River Grille, Sperryville, VA 22740",38.657256,-78.22669
Thornton River Grille,on,Foothills,11/21,"Thornton River Grille, Sperryville, VA 22740",38.657256,-78.22669
Thornton River Grille,on,Foothills,11/21,"Thornton River Grille, Sperryville, VA 22740",38.657256,-78.22669
Unwined - King St,off,Foothills,11/21,"Bradlee Shopping Center, Alexandria, VA 22302",38.8286279,-77.091689
Whole Foods - Ashburn,on/off,Foothills,11/21,"19800 Belmont Chase Dr, Ashburn, VA 20147",39.0686101,-77.4843579
Whole Foods - Foggy Bottom,on/off,Foothills,11/21,"2201 I Street NW, Washington, DC 20037",38.9010776,-77.0490824
Whole Foods - Glover Park,on/off,Foothills,11/21,"2323 Wisconsin Ave NW, Washington, DC 20007",38.9208932,-77.0711068
Whole Foods - H Street,on/off,Foothills,11/21,"600-A H Street, NE, Washington, DC 20002",38.8995727,-77.0201171
Whole Foods - H Street,on/off,Foothills,11/21,"600-A H Street, NE, Washington, DC 20002",38.8995727,-77.0201171
Whole Foods - Old Town,on/off,Foothills,11/21,"1700 Duke Street, Alexandria, VA 22314",38.8041416,-77.0600615
Whole Foods - Old Town,on/off,Foothills,11/21,"1700 Duke Street, Alexandria, VA 22314",38.8041416,-77.0600615
Whole Foods - Pentagon City,on/off,Foothills,11/21,"520 12th St S Ste 100, Arlington, VA 22202",38.8628102,-77.0545096
Whole Foods - Short Pump,on/off,Foothills,11/21,"11173 West Broad St., Richmond, VA 23060",37.6475262,-77.5994359
Whole Foods - Short Pump,on/off,Foothills,11/21,"11173 West Broad St., Richmond, VA 23060",37.6475262,-77.5994359
Whole Foods - Short Pump,on/off,Foothills,11/21,"11173 West Broad St., Richmond, VA 23060",37.6475262,-77.5994359
Whole Foods - South Capitol Hill,on/off,Foothills,11/21,"101 H St. SE, Washington, DC 20003",38.8802819,-77.005121
Whole Foods - South Capitol Hill,on/off,Foothills,11/21,"101 H St. SE, Washington, DC 20003",38.8802819,-77.005121
Whole Foods - Tysons,on/off,Foothills,11/21,"7511 Leesburg Pike, Falls Church, VA 22043",38.9026076,-77.2050359
Whole Foods - West Broad,on/off,Foothills,11/21,"2024 W Broad Street, Richmond, VA 23220",37.5581958,-77.4612166
Wool Factory,on/off,Foothills,11/21,"1837 Broadway Street, Charlottesville, VA 22902",38.0197143,-78.4557898
Wool Factory,on/off,Foothills,11/21,"1837 Broadway Street, Charlottesville, VA 22902",38.0197143,-78.4557898
Wool Factory,on/off,Foothills,11/21,"1837 Broadway Street, Charlottesville, VA 22902",38.0197143,-78.4557898
Amber Ox Kitchen & Brewery,on,Foothills,12/21,"521 Prince George St., Williamsburg, VA 23185",37.272864,-76.708414
Amber Ox Kitchen & Brewery,on,Foothills,12/21,"521 Prince George St., Williamsburg, VA 23185",37.272864,-76.708414
Amber Ox Kitchen & Brewery,on,Foothills,12/21,"521 Prince George St., Williamsburg, VA 23185",37.272864,-76.708414
Barrel Chest,Off,Foothills,12/21,"2601 Franklin Rd. Suite A, Roanoke, VA 24014",37.2489661,-79.9590297
Barrel Thief,on/off,Foothills,12/21,"5805 Patterson Ave, Richmond, VA 23226",37.5794435,-77.5149812
Barrel Thief,on/off,Foothills,12/21,"5805 Patterson Ave, Richmond, VA 23226",37.5794435,-77.5149812
Caboose,on/off,Foothills,12/21,"108 S. Railroad Ave., Ashland, VA 23005",37.758286,-77.4816338
Capital One Hall,on,Foothills,12/21,"7750 Capital One Tower Rd, Tysons, VA 22102",38.9254757,-77.2112568
Cork & Fork - DC,off,Foothills,12/21,"1522 14th St NW, Washington, DC 20005",38.9104777,-77.0321531
Corks & Kegs,off,Foothills,12/21,"7110 Patterson Ave, Suite A, Richmond, VA 23229",37.5924087,-77.5329934
Corks & Kegs,off,Foothills,12/21,"7110 Patterson Ave, Suite A, Richmond, VA 23229",37.5924087,-77.5329934
Crystal City Wine Shop,off,Foothills,12/21,"220 20th St. South, Arlington, VA 22202",38.85597,-77.0500304
Dawson's Market Dupont Circle,on/off,Foothills,12/21,"2001 S St. NW, Washington, DC 20009",38.9143274,-77.0451575
Department of Beer & Wine,off,Foothills,12/21,"2724 Richmond Hwy, Alexandria, VA 22301",38.8306436,-77.0511929
Department of Beer & Wine,off,Foothills,12/21,"2724 Richmond Hwy, Alexandria, VA 22301",38.8306436,-77.0511929
Dominion Wine and Beer,on/off,Foothills,12/21,"107 Rowell Ct., Falls Church, VA 22046",38.889851,-77.1836308
Ellwood Thompson,off,Foothills,12/21,"4 N Thompson St, Richmond, VA 23221",37.5574138,-77.4884332
Ellwood Thompson,off,Foothills,12/21,"4 N Thompson St, Richmond, VA 23221",37.5574138,-77.4884332
Ellwood Thompson,off,Foothills,12/21,"4 N Thompson St, Richmond, VA 23221",37.5574138,-77.4884332
Ellwood Thompson,off,Foothills,12/21,"4 N Thompson St, Richmond, VA 23221",37.5574138,-77.4884332
Fat Canary,on,Foothills,12/21,"The Cheese Shop of VA, Inc., Williamsburg, VA 23185",37.2706994,-76.7061859
Fat Canary,on,Foothills,12/21,"The Cheese Shop of VA, Inc., Williamsburg, VA 23185",37.2706994,-76.7061859
Fat Canary,on,Foothills,12/21,"The Cheese Shop of VA, Inc., Williamsburg, VA 23185",37.2706994,-76.7061859
Fat Canary,on,Foothills,12/21,"The Cheese Shop of VA, Inc., Williamsburg, VA 23185",37.2706994,-76.7061859
Fat Canary,on,Foothills,12/21,"The Cheese Shop of VA, Inc., Williamsburg, VA 23185",37.2706994,-76.7061859
Foods of All Nations,off,Foothills,12/21,"2121 Ivy Rd, Charlottesville, VA 22903",38.0432978,-78.5119067
Foods of All Nations,off,Foothills,12/21,"2121 Ivy Rd, Charlottesville, VA 22903",38.0432978,-78.5119067
Friendly City Food Co-op,off,Foothills,12/21,"150 E Wolfe St, Harrisonburg, VA 22802",38.4516609,-78.8665291
Friendly City Food Co-op,off,Foothills,12/21,"150 E Wolfe St, Harrisonburg, VA 22802",38.4516609,-78.8665291
Friendly City Food Co-op,off,Foothills,12/21,"150 E Wolfe St, Harrisonburg, VA 22802",38.4516609,-78.8665291
Greenwood,off,Foothills,12/21,"6701 Rockfish Gap TPK, Crozet, VA 22932",38.0413202,-78.732343
J Emerson,off,Foothills,12/21,"5716 Grove Ave, Richmond, VA 23226",37.5733362,-77.5180274
Jefferson Hotel,on,Foothills,12/21,"101 W Franklin St, Richmond, VA 23220",37.5442549,-77.4454117
Jefferson Hotel,on,Foothills,12/21,"101 W Franklin St, Richmond, VA 23220",37.5442549,-77.4454117
Jefferson Hotel,on,Foothills,12/21,"101 W Franklin St, Richmond, VA 23220",37.5442549,-77.4454117
Live Arts,on,Foothills,12/21,"123 East Water St, Charlottesville, VA 22902",38.0300169,-78.4812638
Market Street Wine Shop,off,Foothills,12/21,"311 East Market St, Charlottesville, VA 22902",38.0310819,-78.4790515
Mona Lisa,off,Foothills,12/21,"921 Preston Ave, Charlottesville, VA 22903",38.038434,-78.489901
NRG - Red Apron Mosaic,on,Foothills,12/21,"8298 Glass Alley Ste 110, Fairfax, VA 22031",38.8735482,-77.2308105
NRG - Rustico - Ballston,on,Foothills,12/21,"4075 Wilson Blvd., Arlington, VA 22203",38.8803079,-77.1085112
NRG - Rustico - Ballston,on,Foothills,12/21,"4075 Wilson Blvd., Arlington, VA 22203",38.8803079,-77.1085112
Omni - Homestead Resort,on,Foothills,12/21,"7696 Sam Snead Highway, Hot Springs, VA 24445",37.9970692,-79.8305868
Outpost,off,Foothills,12/21,"4813 Forest Hill Ave., Richmond, VA 23225",37.5211852,-77.4878087
Patty O's Cafe,on,Foothills,12/21,"Inn at Little Washington, Washington, VA 22747",38.7138077,-78.1595479
Press 626,on,Foothills,12/21,"626 West Olney Rd., Norfolk, VA 23507",36.8605378,-76.2996588
Prosperity Kitchen & Pantry,on,Foothills,12/21,"532 Virginia Beach Blvd Ste B, Virginia Beach, VA 23451",36.8444829,-75.9806406
Prosperity Kitchen & Pantry,on,Foothills,12/21,"532 Virginia Beach Blvd Ste B, Virginia Beach, VA 23451",36.8444829,-75.9806406
Roosevelt,on,Foothills,12/21,"623 N. 25th St., Richmond, VA 23223",37.534897,-77.4154189
